	Song	Genre	Spotify_ID
326	Queen - Under Pressure	alternative	11IzgLRXV7Cgek3tEgGgjw
327	R.E.M. - Get Up	alternative	4XFYYi6pd05OhYkkDiEmZv
328	R.E.M. - Pop Song 89	alternative	0f7lwf8ahLohUsaMW8GZIO
329	Romantics - Talking In Your Sleep	alternative	7fRvtXvJMpGfTLdF0M09a1
330	Sex Pistols - EMI	alternative	6FAF8l0j91yX6SwkQNhrm7
331	Sex Pistols - New York	alternative	1sRWDB2Db5mZVealHeNYJt
332	Sex Pistols - Pretty Vacant	alternative	2mKj8Em0GLFu8I78yM1CfU
333	Sex Pistols - Problems	alternative	4AqfCW0jMeByTMZdoqHlH4
334	Spoon - I Turn My Camera On	alternative	1zyQWymDQATRbkpWbYvU20
335	Squeeze - Black Coffee In Bed	alternative	0k3RvOEfQaf5PWMJRq3Jah
336	Squeeze - Funny How It Goes	alternative	6tlLpN7OSjeoY6nYfN5uC4
337	Squeeze - Someone Else's Heart	alternative	1KcjWpoH4csZvBhnWauYxa
338	Stiff Little Fingers - No More Of That	alternative	3D2ODs5BnP4frEqtcma9aN
339	Talking Heads - Cities	alternative	4jSSPIBpwdh1KpAYqZTJbC
340	Talking Heads - I'm Not In Love	alternative	5ZucD65BUKIsCEweLdABSk
341	Talking Heads - Once In A Lifetime	alternative	38Ngied9rBORlAbLYNCl4k
342	The B-52's - Debbie	alternative	3J9Gh7ZxizqKeytIaSyW6X
343	The Buzzcocks - Love You More (Live)	alternative	0biE378hg3ot5umnxuWY2Q
344	The Cars - My Best Friends Girl	alternative	1SRkKyJ2JjMZgyDWC30zKv
345	The Clash - Police On My Back	alternative	3lILuFinx7CFaYXJ6FWz54
346	The Clash - Train In Vain	alternative	6ITuEsxEy2qPhqMowdDAeI
347	The Cure - Boys Don't Cry	alternative	4dneV7C1yDt9UtyxrQY375
348	The Cure - Grinding Halt	alternative	6liM7f1QwsPfwS1BkpMQ1M
349	The Cure - Primary	alternative	6nm0hSPGUOJGSBcLeDlgFT
350	The Damned - I Think I'm Wonderful	alternative	7IEPBpnBhOWk848wf3O4wR
351	The Dukes Of Stratosphear - Vanishing Girl	alternative	2y4B2qgihN59rMsJKKbdP2
352	The English Beat - Best Friend	alternative	6zjlZmCWcqHICebpkljMmL
353	The English Beat - Mirror In The Bathroom	alternative	3LUhdkixxrrqv3nfNfkINe
354	The English Beat - Two Swords	alternative	2x4fN2A3kLeULdHskyKL9V
355	The Fall - Victoria	alternative	7IZhGuH9p2w3Bwpgajolkf
356	The Go-Go's - We Got The Beat	alternative	5kz9GDBTX846OXwqWoyKzF
357	The Human League - (Keep Feeling) Fascination	alternative	0ZfZaT7NByalxa6bct5G67
358	The Jam - Absolute Beginners	alternative	5u7cMsgFixxV8Ty9Up7ZeY
359	The Jam - Don't Tell Them You're Sane	alternative	0RkWyqti8vO5bZqUQ0k7s9
360	The Jam - Man In The Corner Shop	alternative	27hC7EAWLVpl7m8CbUO3Q3
361	The Joneses - Cut That Trash	alternative	
362	The Kinks - You Really Got Me (Live)	alternative	0JQuwvPum9mcIx9yOTq8K9
363	The Knack - My Sharona	alternative	1HOMkjp0nHMaTnfAkslCQj
364	The Misfits - 1,000,000 Years B.C.	alternative	
365	The Misfits - Night Of The Living Dead	alternative	0x6o7Iv40llGIDdrlFAkAW
366	The Misfits - Skulls	alternative	7nd62J2uSd1oaE8ixzvVef
367	The Misfits - Who Killed Marilyn	alternative	2cD2RAlsQ34M0IMbcQObMp
368	The Police - King Of Pain	alternative	1V15l05snHYHYVxerjMFGo
369	The Police - Spirits In The Material World	alternative	4frelkLhC4ATqJH9VGJztu
370	The Pretenders - 2000 Miles	alternative	5qRMxE0ogjiD68GeAbNj0c
371	The Pretenders - Everyday Is Like Sunday	alternative	7qrlIbtaV3WyMmZ4eZlrpv
372	The Pretenders - Who's Who	alternative	4JgFkw2ZZJ4E4imTzls3KS
373	The Psychedelic Furs - Pretty In Pink	alternative	1K1TFdBh7NrDyKiwiJEmsy
374	The Ramones - Daytime Dilemma (Dangers Of Love)	alternative	2t1TSEtT4YyCWtnsx6pnub
375	The Ramones - Do You Wanna Dance?	alternative	0zEswgpayNg0tlsr2L0q7P
376	The Ramones - Sheena Is A Punk Rocker	alternative	61MZN0yyMWSEwrLPUUGfgJ
377	The Smiths - Panic (Live)	alternative	2GzuN3lReGbfYoKMAyZ9vt
378	The Undertones - You've Got My Number (Why Don't You Use It?)	alternative	5af2mG7oSTPPR4yWlL6ePs
379	The Velvet Underground - Some Kinda Love	alternative	55oL1lKtQyv7PO9tJBrgAy
380	Tom Tom Club - Genius Of Love	alternative	6UBQONiLH8kNmmB8UrV2Ef
381	Tommy Tutone - 867-5309?Jenny	alternative	6iX1f3r7oUJnMbGgQ2gx1j
382	U2 - Beautiful Day	alternative	1VuBmEauSZywQVtqbxNqka
383	U2 - Sunday Bloody Sunday (Live)	alternative	3Dm4bpRoGKlmfd98Qp7cVK
384	U2 - With Or Without You	alternative	6ADSaE87h8Y3lccZlBJdXH
385	X - Los Angeles	alternative	2LyHAsMcpW0Dm17rWYa79p
386	XTC - Chalkhills And Children	alternative	0hXpJ731NvkR4hdTcnKAoY
387	XTC - Roads Girdle The Globe	alternative	33BrbTNaKetenya8gALcvK
388	AFI - The Days Of The Phoenix	alternative	7oSQG8KgYbrcR2kgwUD9SU
389	Bad Company - Deal With The Preacher	alternative	0WlT5aDpGFdldXrSc5fVSc
390	Cheap Trick - He's A Whore	alternative	3FTK6lNkjUXM7mRpkrqlp0
391	Chelsea - Sliding Down A Stream	alternative	74d8vTSz8KZCiYjrGIEnzg
392	Dag Nasty - What Now?	alternative	74LCmTsjUGN6bLb1Ojqjhm
393	David Bowie - Rebel Rebel	alternative	2EC9IJj7g0mN1Q5VrZkiYY
394	Dead Kennedys - Holiday In Cambodia	alternative	2OuNnwnNQyWrF47pthWxNb
395	Descendents - Suburban Home	alternative	35PI5Hsq17h723EbyyDFsi
396	Dwarves - Better Be Women	alternative	52PBnl9FLMsWlD3nAvfCaG
397	Fugazi - Merchandise	alternative	4EzSNfZlTBL5dYILPTFkb4
398	Fugazi - Polish	alternative	0r6tXobNp0br0VxAGqJJFc
399	Fugazi - Suggestion	alternative	5PLMEgH5yDagvs0zLdDOn9
400	G.B.H. - Mantrap	alternative	
401	Generation X - Ready Steady Go	alternative	66NvPrypTgnaOIqWnc7kaN
402	Green Day - Stuck With Me	alternative	0CXOYEN8m6MuyVY0F1vJTb
403	Iggy Pop - Bang Bang (Live, 1981)	alternative	48f5UvHpokfc77ZYTYOGzc
404	Joey Ramone - Like A Drug I Never Did Before	alternative	6XHvpwbgTE0JDidNHGtaYx
405	Joey Ramone - What A Wonderful World	alternative	04cdEVbQPb8BJb7593e5fO
406	L7 - Pretend We're Dead	alternative	3z5ggGtcs4t8pizW521gW9
407	Marky Ramone - Rockaway Beach	alternative	5OgKxniGIudgvvhnH9qPWL
408	Minor Threat - Think Again	alternative	6qOVW5I0mTY0pmDemFMNxV
409	New York Dolls - Mystery Girls (Planet Studios Demo)	alternative	
410	Operation Ivy - Take Warning	alternative	2PWenuL4N6PKCe4uIehEKd
411	Pennywise - Anyone Listening	alternative	59TQ0HJDZk9c2shbaj6JlX
412	Pennywise - Divine Intervention	alternative	2Ca4D4EMh9sFHvNcsAP59k
413	Pennywise - Salvation	alternative	4syAtkN5diPKjaK3IZe4bV
414	Pennywise - Time To Burn	alternative	7DAK5vw0n5xIXEbQqNjB49
415	Pixies - Gouge Away	alternative	1YZDkJOFT8xlAXDi8lneb3
416	Pixies - Monkey Gone to Heaven	alternative	1lFC3sMgOcDrVzNh8zXRnl
417	Pixies - No. 13 Baby	alternative	18PzY59cKHgu78CUYcUVAz
418	Sloan - I Am The Cancer	alternative	3xuugGd13tOrYk82vZClwc
419	Social Distortion - Bad Luck	alternative	6Y19VBGJBoixg6umIkE7ar
420	Stiff Little Fingers - Piccadilly Circus	alternative	08gtHN4hKLSUsTcJgvrpwR
421	Subhumans - All Gone Dead	alternative	4KARQG3ovnkx1Z4V7OcyxA
422	Subhumans - No	alternative	6Got3kDpFVc9XysaKhaWrK
423	The A-Lines - Four	alternative	6YSF0u64K0xreRh1uOJuPw
424	The Adverts - Safety In Numbers (Live)	alternative	3C3sXMTUr48gooLFLHqSpH
425	The Alarm - Where Were You Hiding? (When The Storm Broke)	alternative	4FVcDAJDloWj8Puq1e5kBl
426	The Buzzcocks - Boredom (Live At The Roxy)	alternative	
427	The Buzzcocks - Ever Fallen In Love?	alternative	6aVjGBm8aUwayKgnkI36Ip
428	The Buzzcocks - Harmony In My Head	alternative	6cJt78ux1fKQnuKITq90QC
429	The Buzzcocks - What Ever Happened To?	alternative	
430	The Buzzcocks - Why Can't I Touch It?	alternative	
431	The Clash - Cheapskates	alternative	5f5nnFLNinW5AD5HUgTS7Z
432	The Clash - Complete Control	alternative	0mlwPYU0ApElSjZN4yA4L9
433	The Clash - Deny	alternative	2Oed9gZ5WKs6IJ55G1p3DY
434	The Dead Boys - Sonic Reducer	alternative	1jyj2hOLPQXKZY6DoqSEqh
435	The Dickies - Paranoid	alternative	0ttUuij1GDXSmyKV6PVLDz
436	The Jam - In The City	alternative	250dZY8xYbhHGQpM6bgL52
437	The Kinks - The Hardway	alternative	
438	The Misfits - 20 Eyes	alternative	1ESfjAiwLepldg51wd39yg
439	The Misfits - Hatebreeders	alternative	0mgGcWjuKMybeBsxqA1OnP
440	The Misfits - Tv Casualty	alternative	0GUy975XcjbnyPA4WbnJPQ
441	The Offspring - Can't Repeat	alternative	4K20nocu6gubbWYiuCR23K
442	The Penetrators - Baby Doncha Tell Me	alternative	
443	The Ramones - Beat On The Brat (Live)	alternative	3i5HdkCyorDO7ZSdkD5MhL
444	The Ramones - Go Mental	alternative	6HRoLDxi1mMJQmNMC98HCH
445	The Ramones - Humankind	alternative	
446	The Ramones - I Just Want To Have Something To Do	alternative	3FEHv0NlGXYzdUwiIaoJY8
447	The Ramones - Ramona	alternative	31e6ymX9h3I7bVMNsXvbkD
448	The Ramones - We're A Happy Family	alternative	0walD6ZsABZcEA1R7tchRm
449	The Replacements - Favorite Thing	alternative	4OOdr4y9vFngVywhqn5hLZ
450	The Ruts - Dope For Guns	alternative	7fDjblhhr8c4RSrpcdbpw6
451	Violent Femmes - Promise	alternative	1APQpT7zfaxN4YNUZoJ5ES
452	Wire - Reuters	alternative	0T3uPDgL6iErias0LLfJIE
453	Youth Brigade - What Price Happiness?	alternative	
454	Alice Russell - Humankind	alternative	2d8JT73mHfgheJl1Mg11DS
455	Alpha & Omega - Pure And Clean	alternative	0FAr9b58aJVa7KAekI2c9A
456	Beck - Earthquake Weather	alternative	45Lr3ViH5vBh2kuKpHP0xl
457	Beth Orton - Stars All Seem To Weep	alternative	0T30hk9yPzQ5a1oUub7Zbo
458	Bitter?Sweet - Don't Forget To Breathe	alternative	
459	Blank Blue - Eyes Closed	alternative	4PZ3FZwc7KUYE8yMKdzIlk
460	Bombay Dub Orchestra - Dust	alternative	6R20qWyhC2pgvWfYw1gbDo
461	Boozoo Bajou - Night Over Manaus	alternative	5E80SdB1TAjgZqX5t6D3Fa
462	Brazilian Girls - All We Have	alternative	7BYRb9EJ90vcBmTHMvmQvm
463	Caia - Afterwards @ The Bar	alternative	
464	Colossus - My Former Self	alternative	0iS1wCi6EV6383aYO3iSXT
465	Cosmos Sound Club - Les Chrysanthemes	alternative	7q2gjO6wGpyzxkos7z3xSw
466	DJ Krush - 1200	alternative	3wHkDeQ9UQom8l8Pq9SEPm
467	DJ Krush - The Dawn	alternative	0x9DUQwVNTVMq9p9fSWO7o
468	DJ Krush - The Kinetics	alternative	3pven4xWaG99EcWuf1pDiv
469	DJ Shadow - Fixed Income	alternative	64pJLTowXAwQCsyTBl1UpU
470	DJ Shadow - Hindsight	alternative	3lLYoyK2lfn5rsidUe4nbz
471	Daft Punk - Something About Us	alternative	1NeLwFETswx8Fzxl2AFl91
472	De-Phazz - Eternity Is ...	alternative	
473	De-Phazz - Information	alternative	5oEvLfbJDTi23umhp9gSe4
474	Dot Allison - Colour Me	alternative	2AS0465xJT8zJbrQ4pHP96
475	El Stew - Corn Leaf Smokin	alternative	
476	Emiliana Torrini - Dead Things	alternative	4tAuBDMwF4f6J2sgsLeZ0V
477	Fatboy Slim - The Weekend Starts Here	alternative	598ylxIn0rnHCViJDDpsLr
478	Frou Frou - Breathe In	alternative	03kZca43rgVgphYctcopJU
479	Funki Porcini - Long Road	alternative	5Inoy4IACJrdH93CBfGBsi
480	Future Sound Of London - Smokin Japanese Babe	alternative	1jDgY5ybid6b8qiMf0Di3K
481	Goldfrapp - Forever [Mountaineer's Remix]	alternative	3YD3aRehnJz1tjvB0dr9vZ
482	Gorillaz - Feel Good Inc.	alternative	0d28khcov6AiegSCpG5TuT
483	Gotan Project - Vuelvo Al Sur	alternative	6c1oBbbwSxsSy0WkVb6h64
484	Groove Armada - Remember	alternative	0yrxMBhxXTdVwAnzuoc3rJ
485	Groove Armada - Superstylin'	alternative	2yWyFT6bW1Rd9cjVvYi4v8
486	Handsome Boy Modeling School - The Truth	alternative	2C0Y5RUvreuiElhHuce9Rv
487	Jeff Bennett's Lounge Experience - Sympathy (Vocal Version)	alternative	
488	Jem - Just A Ride	alternative	0zLiUMWhA6OBBIrqxDKoLr
489	Kaskade - Honesty	alternative	5Thb44czqYVEQb5zrNU3dD
490	Kevin Yost - What Is Cool? (Downtempo Momento Radio Mix)	alternative	
491	Kidneythieves - Arsenal	alternative	5MrvbvTkcpH9MdoE4ZMJRo
492	L.I.V. - Dawn	alternative	
493	Lamb - One	alternative	6ZWHoGwgcyx8Y2MSkLrikJ
494	Leftfield - Swords	alternative	1oHiKfRmA88RYPDNL9Xlzf
495	Leo Traumen - Nevoa Do Inverno	alternative	3lUqelDPN8AkagFt4LkjMe
496	Massive Attack - Black Milk	alternative	1Rezzt36ybaT2ZbDZpv83D
497	Massive Attack - Name Taken	alternative	0YBNkK5AGE3fvIjr7Ctj1I
498	Massive Attack - Silent Spring	alternative	4h04HOkCsIPfFu1uwwjQWU
499	Massive Attack - Sly	alternative	7IdsIcmcti4v5VXkCJ3ou7
500	Massive Attack - What Your Soul Sings	alternative	6EuGf9ZfK9CcSoq2M0SYto
501	Milosh - Couldn't Sleep	alternative	4vxGbMtIJJXzZSzNHeGTZH
502	Mo' Horizons - Como E O Ar (Easy Rhodes Remix)	alternative	2InPHWPle9Ip4KiuenhW8k
503	Morcheeba - Blindfold	alternative	41icxwatoTAnedEnplc06k
504	Morcheeba - Post Houmous	alternative	3TcPdLmJd4bkexN5QeZwre
505	Morcheeba - Tape Loop	alternative	7pn9pqeP3rWsOIgqxXdCg4
506	Morcheeba - The Sea	alternative	7MRI6ZNv3neLVYy2kQ91nQ
507	Morcheeba - Trigger Hippie	alternative	4f3hGEjA7BnujnDYz7gHZ6
508	Mozez - Baby Blue	alternative	1N92bdBX1MnAYrPkapd359
509	Natalie Imbruglia - Leave Me Alone	alternative	7qapacMBDlKsB8Pwz35Vfe
510	Nightmares On Wax - Passion	alternative	7wCKhwl0LZ1opdKcWrGSI7
511	Nightmares On Wax - Rise	alternative	0ysunivx8r58JIVxuf22W6
512	Pepe Bradock - Un Pepe Dans La Dentelle	alternative	
513	Placebo - Running Up That Hill	alternative	6RHHbAbyIcPpvS1dP3KUGq
514	Portishead - Pedestal	alternative	20DMYgVdOaR7sjsu8QMSoH
515	Portishead - Undenied	alternative	25G1w3E4OMrovtPE5F510g
516	Radiohead - Backdrifts	alternative	6CVdTDYoDbwYj4xn8u5Gha
517	Radiohead - Packt Like Sardines In A Crushd Tin Box	alternative	0Fx5oTt6uONzGuntohu3xv
518	Riton - C Communicated	alternative	1eNAVgGEwSdzaoThUdRNta
519	Royksopp - So Easy	alternative	0rOaRWuB9sml2q60FuB0I8
520	Scuba P - Hit & Run (Outbreak Deeper Mix)	alternative	69lbzZysDyXdfUPy3GpfFO
521	Sia - Breathe Me (Mylo Remix)	alternative	44UjG5iuUhTZl8B1BlQrpB
522	Sixth Finger - Paint It Black	alternative	5vOPPQCDyXE82zSO4wOnJY
523	Sixtoo - Boxcutter Emporium Part 3	alternative	6jq9F4esqCgBqTcCVvCo8e
524	Sneaker Pimps - Becoming	alternative	5DQ1qkZh5cwRlo9h2RUGqc
525	Sneaker Pimps - Low Five	alternative	53d8yZJvIL9xpNdgwCWvPi
526	Soma Sonic - Simplicity	alternative	1t7mwRjljTUogYtHN8lfif
527	Stereo MC's - Rhino Part II	alternative	
528	Sterling (Electronica) - Desperation	alternative	
529	Supreme Beings Of Leisure - Under The Gun	alternative	55G3VZAmkOyyfKI189ayv1
530	Sutro - Temptress	alternative	3VXMwIodwIyKRbf5PrirUT
531	Tal M. Klein - Never Leave	alternative	7gA8FN8pULP4cnQdRm9HRd
532	Thievery Corporation - Bario Alto	alternative	52HlZ1urVe9zUBLemH3Hnm
533	Thievery Corporation - Facing East	alternative	5loRrMg0iqxgIhDdmMqJyv
534	Thievery Corporation - Lebanese Blonde	alternative	66KcXPDs1hr8T06KvlJCeA
535	Thievery Corporation - Until The Moring	alternative	
536	Thievery Corporation - Until The Morning	alternative	20F3FcES8KU4kffMCkFgNN
537	Tori Amos - Lust	alternative	4NHSik27kEyPS1ygnQALc7
538	Tosca - Gute Laune (feat. Tweed)	alternative	7lu4REQzbBnruagZrseGyH
539	Tricky - Aftermath	alternative	4wcWI3GEtaGm38dbdDFbyI
540	Waldeck - Floater	alternative	6goRXBoKropHvtpkusiWQN
541	Weathertunes - After Dawn	alternative	2pyyyth3RzLWG8a38bb6Sh
542	Worm Is Green - Army Of Them	alternative	6nqUptG0BJqNAwSXdfEoK5
543	Zero 7 - Waiting To Die	alternative	6TIR8728UgMg3i3FM87v4s
544	Barenaked Ladies - For You	alternative	3PRDX7pzymcbULKwAxSudw
545	Bob Dylan - Tangled Up In Blue (Live)	alternative	3Inw4uH59MbpGRZtvvlfed
546	Bonnie 'Prince' Billy - New Partner (2007)	alternative	
547	Chris Smither - Leave The Light On	alternative	0Qto8euWAEBktSLR29mdDm
548	Dan Reeder - Havana Burning	alternative	0EQkkOd9AWf9ucupil31bA
549	Edie Brickell - More Than Friends	alternative	4ZkmoxH8xkir5KTMxBcziG
550	Emmylou Harris - If I Could Be There (live)	alternative	1PNamaoQA4XFqbx4JwWgLE
551	Emmylou Harris - When I Paint My Masterpiece	alternative	3QthwjewujKX07rO0Dkg6H
552	Freakwater - Good For Nothing	alternative	4cUGm7S8OPIkFOrbiKfSuQ
553	Gillian Welch - I Made A Lovers Prayer	alternative	3oxmxtlmdpP31pZ1XCPWVa
554	Jackson Browne - Rock Me On The Water	alternative	5iGBFRhXqD0cbYaA25UE93
555	James McMurtry - Restless	alternative	1bcokbKYqSpjWI3Hx6gyw2
556	Jeff Black - Same Old River	alternative	3C0daIcGDTTBjjET0cg2hf
557	Jenny Lewis With The Watson Twins - It Wasn't Me	alternative	
558	Jimmie Dale Gilmore - Ripple	alternative	
559	Joe Ely - The Road Goes On Forever (Live)	alternative	0C8Wb6Kbd79SBTep9BCCc7
560	John Prine - Everything Is Cool	alternative	7rquBBwESpKZ9B9A2OelzE
561	Johnny Cash - Cocaine Blues (Live)	alternative	6i8SZ4NIrYeyrbBOoRSC9z
562	Johnny Cash - Folsom Prison Blues (Live)	alternative	2fDHuS1PTkHBbCWWZF1ph9
563	Kasey Chambers And Shane Nicholson - One More Year	alternative	
564	Kate Wolf - Here In California	alternative	7eAFu1BAv2C8UaInf7V9do
565	Kathryn Williams - We Dug A Hole	alternative	
566	Kris Delmhorst - Come Home	alternative	4eXERpRir8nSFASKjQZhdv
567	Lyle Lovett - North Dakota	alternative	4JwBDp0psRP2pbmNVjPc8E
568	Lyle Lovett - Simple Song	alternative	7cO9viuq09OjfpSXjPIPyc
569	Lynn Miles - I'm The Moon	alternative	6uaLNd8bprEDiSyIFYo4it
570	Mark Knopfler & Emmylou Harris - This Is Us	alternative	2pXRBT9C1Vm49TSB6PAnei
571	Meg Hutchinson - Vanishing Points	alternative	2yHsdlCSqr7ycb0yvKclz4
572	Meiko - How Lucky We Are	alternative	64tzc7lv4IhwVBroNrxqfu
573	Norah Jones - Toes	alternative	05SZs9JZLaGaXb28qIMV9c
574	Norah Jones - Wake Me Up	alternative	4iv2Y2Pl0NHuLyWklKYq1Q
575	Patty Griffin - Top Of The World	alternative	3zoGakGtsGrJaAbTdQFP6V
576	Rachel Harrington - Shoeless Joe	alternative	5T2Aq9AXM8NgFKkYHdqDOg
577	Ray Wylie Hubbard - Without Love (We're Just Wastin' Time)	alternative	5SjqS6tZ42sOVnZ9LpGcMl
578	Robert Plant & Alison Krauss - Stick With Me Baby	alternative	
579	Ryan Adams - Pearls On A String	alternative	7cKps79ZK38xhAMFtsDtbm
580	Slaid Cleaves - Horseshoe Lounge	alternative	5DhPd0vbrYvOdFNYs0myeY
581	Son Volt - Tulsa County	alternative	7cnL8ySp2ApBSthof1q8rv
582	Steve Earle & Reckless Kelly - Reconsider Me	alternative	3NzbgUekqGCyi15fQnT0EN
583	Steve Earle & The Supersuckers - Before They Make Me Run	alternative	
584	Steve Earle - Copperhead Road	alternative	0VU5k3vCrpqDgUygMjiFYj
585	Steve Earle - Hometown Blues (Live)	alternative	0Ex7IxFRz8pznRNgQd7Ltt
586	Steve Earle - Little Sister (Live)	alternative	0cSYY7A6yyHQjF9WObYyuZ
587	Steve Earle - NYC	alternative	
588	The Weepies - Takes So Long	alternative	0cImyGBhNK4WmcCbixR0b6
589	The Wrights - Knew All Along	alternative	
590	Townes Van Zandt - Colorado Bound (Live)	alternative	
591	Van Morrison - Days Like This	alternative	3xINh6YqkLfucEtjoa4x7D
592	Waylon Jennings - T For Texas (Blue Yodel No. 1) (live)	alternative	
593	Barenaked Ladies - For You	alternative country	3PRDX7pzymcbULKwAxSudw
594	Bob Dylan - Tangled Up In Blue (Live)	alternative country	3Inw4uH59MbpGRZtvvlfed
595	Bonnie 'Prince' Billy - New Partner (2007)	alternative country	
596	Chris Smither - Leave The Light On	alternative country	0Qto8euWAEBktSLR29mdDm
597	Dan Reeder - Havana Burning	alternative country	0EQkkOd9AWf9ucupil31bA
598	Edie Brickell - More Than Friends	alternative country	4ZkmoxH8xkir5KTMxBcziG
599	Emmylou Harris - If I Could Be There (live)	alternative country	1PNamaoQA4XFqbx4JwWgLE
600	Emmylou Harris - When I Paint My Masterpiece	alternative country	3QthwjewujKX07rO0Dkg6H
601	Freakwater - Good For Nothing	alternative country	4cUGm7S8OPIkFOrbiKfSuQ
602	Gillian Welch - I Made A Lovers Prayer	alternative country	3oxmxtlmdpP31pZ1XCPWVa
603	Jackson Browne - Rock Me On The Water	alternative country	5iGBFRhXqD0cbYaA25UE93
604	James McMurtry - Restless	alternative country	1bcokbKYqSpjWI3Hx6gyw2
605	Jeff Black - Same Old River	alternative country	3C0daIcGDTTBjjET0cg2hf
606	Jenny Lewis With The Watson Twins - It Wasn't Me	alternative country	
607	Jimmie Dale Gilmore - Ripple	alternative country	
608	Joe Ely - The Road Goes On Forever (Live)	alternative country	0C8Wb6Kbd79SBTep9BCCc7
609	John Prine - Everything Is Cool	alternative country	7rquBBwESpKZ9B9A2OelzE
610	Johnny Cash - Cocaine Blues (Live)	alternative country	6i8SZ4NIrYeyrbBOoRSC9z
611	Johnny Cash - Folsom Prison Blues (Live)	alternative country	2fDHuS1PTkHBbCWWZF1ph9
612	Kasey Chambers And Shane Nicholson - One More Year	alternative country	
613	Kate Wolf - Here In California	alternative country	7eAFu1BAv2C8UaInf7V9do
614	Kathryn Williams - We Dug A Hole	alternative country	
615	Kris Delmhorst - Come Home	alternative country	4eXERpRir8nSFASKjQZhdv
616	Lyle Lovett - North Dakota	alternative country	4JwBDp0psRP2pbmNVjPc8E
617	Lyle Lovett - Simple Song	alternative country	7cO9viuq09OjfpSXjPIPyc
618	Lynn Miles - I'm The Moon	alternative country	6uaLNd8bprEDiSyIFYo4it
619	Mark Knopfler & Emmylou Harris - This Is Us	alternative country	2pXRBT9C1Vm49TSB6PAnei
620	Meg Hutchinson - Vanishing Points	alternative country	2yHsdlCSqr7ycb0yvKclz4
621	Meiko - How Lucky We Are	alternative country	64tzc7lv4IhwVBroNrxqfu
622	Norah Jones - Toes	alternative country	05SZs9JZLaGaXb28qIMV9c
623	Norah Jones - Wake Me Up	alternative country	4iv2Y2Pl0NHuLyWklKYq1Q
624	Patty Griffin - Top Of The World	alternative country	3zoGakGtsGrJaAbTdQFP6V
625	Rachel Harrington - Shoeless Joe	alternative country	5T2Aq9AXM8NgFKkYHdqDOg
626	Ray Wylie Hubbard - Without Love (We're Just Wastin' Time)	alternative country	5SjqS6tZ42sOVnZ9LpGcMl
627	Robert Plant & Alison Krauss - Stick With Me Baby	alternative country	
628	Ryan Adams - Pearls On A String	alternative country	7cKps79ZK38xhAMFtsDtbm
629	Slaid Cleaves - Horseshoe Lounge	alternative country	5DhPd0vbrYvOdFNYs0myeY
630	Son Volt - Tulsa County	alternative country	7cnL8ySp2ApBSthof1q8rv
631	Steve Earle & Reckless Kelly - Reconsider Me	alternative country	3NzbgUekqGCyi15fQnT0EN
632	Steve Earle & The Supersuckers - Before They Make Me Run	alternative country	
633	Steve Earle - Copperhead Road	alternative country	0VU5k3vCrpqDgUygMjiFYj
634	Steve Earle - Hometown Blues (Live)	alternative country	0Ex7IxFRz8pznRNgQd7Ltt
635	Steve Earle - Little Sister (Live)	alternative country	0cSYY7A6yyHQjF9WObYyuZ
636	Steve Earle - NYC	alternative country	
637	The Weepies - Takes So Long	alternative country	0cImyGBhNK4WmcCbixR0b6
638	The Wrights - Knew All Along	alternative country	
639	Townes Van Zandt - Colorado Bound (Live)	alternative country	
640	Van Morrison - Days Like This	alternative country	3xINh6YqkLfucEtjoa4x7D
641	Waylon Jennings - T For Texas (Blue Yodel No. 1) (live)	alternative country	
