,Unnamed: 0,energy,Performer_left,valence,time_signature,instrumentalness,tempo,Song_left,SongID,danceability,speechiness,acousticness,liveness,spotify_track_duration_ms,key,Genre,mode,loudness
141,298,0.8290000000000001,Rihanna Featuring Jay-Z,0.575,4.0,0.0,174.028,Umbrella,UmbrellaRihanna Featuring Jay-Z,0.583,0.134,0.00864,0.0426,275986.0,1.0,pop,1.0,-4.603
142,299,0.459,Drake,0.3720000000000001,4.0,0.0862,111.963,Passionfruit,PassionfruitDrake,0.804,0.039,0.304,0.11,298940.0,11.0,pop,1.0,-11.556
143,300,0.7879999999999999,Maroon 5,0.884,4.0,0.0,120.076,Sugar,SugarMaroon 5,0.748,0.0334,0.0591,0.0863,235493.0,1.0,pop,1.0,-7.055
144,301,0.8,Tears For Fears,0.569,4.0,0.005529999999999999,112.055,Everybody Wants To Rule The World,Everybody Wants To Rule The WorldTears For Fears,0.638,0.0572,0.3720000000000001,0.113,251488.0,7.0,pop,1.0,-12.077
145,302,0.6629999999999999,One Direction,0.28600000000000003,4.0,0.0,121.07,Story Of My Life,Story Of My LifeOne Direction,0.6,0.0477,0.225,0.119,245493.0,3.0,pop,1.0,-5.8020000000000005
146,304,0.552,Khalid,0.112,4.0,0.334,97.949,Better,BetterKhalid,0.596,0.097,0.0765,0.104,229320.0,0.0,pop,0.0,-10.278
147,305,0.407,Christina Perri,0.161,3.0,0.000961,139.028,A Thousand Years,A Thousand YearsChristina Perri,0.421,0.0267,0.309,0.11,285120.0,10.0,pop,1.0,-7.445
148,310,0.6990000000000001,Zara Larsson,0.585,4.0,0.0,124.896,Ruin My Life,Ruin My LifeZara Larsson,0.665,0.0578,0.423,0.0969,190931.0,11.0,pop,1.0,-5.265
149,314,0.843,Bruno Mars,0.434,4.0,0.0,109.012,Just The Way You Are,Just The Way You AreBruno Mars,0.637,0.0432,0.0151,0.0876,220733.0,5.0,pop,1.0,-5.4129999999999985
150,316,0.831,Jose Feliciano,0.963,4.0,0.0,148.82,Feliz Navidad,Feliz NavidadJose Feliciano,0.512,0.0383,0.552,0.336,182066.0,2.0,pop,1.0,-9.004
151,317,0.8759999999999999,Ed Sheeran,0.7809999999999999,4.0,0.0,99.943,Galway Girl,Galway GirlEd Sheeran,0.624,0.1,0.0735,0.327,170826.0,9.0,pop,1.0,-3.374
152,320,0.7140000000000001,Rachel Platten,0.33,4.0,0.0,175.924,Fight Song,Fight SongRachel Platten,0.564,0.129,0.0549,0.155,204013.0,7.0,pop,1.0,-4.987
153,321,0.7290000000000001,Estelle Featuring Kanye West,0.512,4.0,0.0,117.932,American Boy,American BoyEstelle Featuring Kanye West,0.727,0.326,0.171,0.07,284733.0,0.0,pop,1.0,-2.99
154,323,0.235,Billie Eilish,0.462,4.0,0.00604,62.44600000000001,8,8Billie Eilish,0.735,0.315,0.698,0.107,173201.0,3.0,pop,1.0,-13.239
155,325,0.865,Miley Cyrus,0.528,4.0,0.00169,91.017,Mother's Daughter,Mother's DaughterMiley Cyrus,0.6809999999999999,0.0594,0.00464,0.149,219080.0,1.0,pop,0.0,-4.132
156,327,0.649,Owl City,0.489,4.0,0.0,90.00200000000002,Fireflies,FirefliesOwl City,0.591,0.0417,0.0294,0.133,228346.0,3.0,pop,1.0,-6.72
157,330,0.428,Elton John,0.282,4.0,0.000243,145.075,Tiny Dancer,Tiny DancerElton John,0.414,0.0278,0.382,0.14800000000000002,377093.0,0.0,pop,1.0,-11.097
158,337,0.57,Maren Morris,0.335,4.0,0.0,77.00399999999998,The Bones,The BonesMaren Morris,0.612,0.0347,0.279,0.0963,197293.0,11.0,pop,0.0,-6.642
159,338,0.8340000000000001,Ed Sheeran,0.471,4.0,1.14e-05,135.007,Castle On The Hill,Castle On The HillEd Sheeran,0.461,0.0989,0.0232,0.14,261153.0,2.0,pop,1.0,-4.868
160,339,0.403,The Beatles,0.41,4.0,0.0,143.46200000000005,Let It Be,Let It BeThe Beatles,0.443,0.0322,0.631,0.111,243026.0,0.0,pop,1.0,-8.339
161,341,0.325,Rihanna,0.273,4.0,0.0,110.786,Needed Me,Needed MeRihanna,0.6990000000000001,0.228,0.0947,0.086,191600.0,7.0,pop,0.0,-8.112
162,344,0.861,BLACKPINK,0.58,4.0,0.00175,131.974,Kill This Love,Kill This LoveBLACKPINK,0.738,0.237,0.32,0.325,189052.0,2.0,pop,1.0,-4.141
163,346,0.8640000000000001,Spice Girls,0.8909999999999999,4.0,0.0,110.008,Wannabe,WannabeSpice Girls,0.768,0.0324,0.101,0.162,173026.0,11.0,pop,1.0,-6.145
164,349,0.921,Lady Gaga,0.7140000000000001,4.0,5.24e-05,119.001,Bad Romance,Bad RomanceLady Gaga,0.696,0.0363,0.00314,0.0842,294573.0,0.0,pop,1.0,-3.755
165,350,0.861,Smash Mouth,0.78,4.0,0.0,104.034,All Star,All StarSmash Mouth,0.731,0.0323,0.0319,0.0829,200373.0,11.0,pop,1.0,-5.881
166,351,0.424,Lady Gaga,0.134,4.0,0.0,129.911,Million Reasons,Million ReasonsLady Gaga,0.665,0.0444,0.4370000000000001,0.107,205280.0,0.0,pop,1.0,-7.837999999999999
167,353,0.6579999999999999,Taylor Swift,0.633,4.0,0.0,110.048,The Man,The ManTaylor Swift,0.777,0.054000000000000006,0.0767,0.0901,190360.0,0.0,pop,1.0,-5.191
168,355,0.889,Elton John,0.8320000000000001,4.0,0.189,177.442,I'm Still Standing,I'm Still StandingElton John,0.527,0.17600000000000002,0.377,0.207,183440.0,6.0,pop,1.0,-6.823
169,362,0.675,TLC,0.59,4.0,0.000717,92.909,No Scrubs,No ScrubsTLC,0.743,0.0953,0.0251,0.0685,214400.0,8.0,pop,0.0,-4.267
170,363,0.4920000000000001,Fleetwood Mac,0.789,4.0,0.00428,120.151,Dreams,DreamsFleetwood Mac,0.828,0.0276,0.0644,0.128,257800.0,0.0,pop,1.0,-9.744
171,369,0.398,Olivia O'Brien,0.265,4.0,0.0,180.293,Hate U Love U,Hate U Love UOlivia O'Brien,0.401,0.183,0.71,0.0962,175466.0,6.0,pop,0.0,-8.993
172,374,0.795,Gym Class Heroes Featuring Adam Levine,0.7959999999999999,4.0,0.0,89.99,Stereo Hearts,Stereo HeartsGym Class Heroes Featuring Adam Levine,0.6459999999999999,0.0976,0.0319,0.267,210960.0,9.0,pop,1.0,-3.293
173,377,0.974,OutKast,0.965,4.0,0.000532,79.52600000000002,Hey Ya!,Hey Ya!OutKast,0.728,0.0665,0.103,0.175,235213.0,4.0,pop,0.0,-2.261
174,380,0.622,Halsey,0.5379999999999999,4.0,0.0,146.11,Nightmare,NightmareHalsey,0.611,0.0734,0.0188,0.359,231998.0,9.0,pop,0.0,-5.075
175,382,0.7759999999999999,Avril Lavigne,0.4270000000000001,4.0,7.74e-06,77.987,Complicated,ComplicatedAvril Lavigne,0.585,0.0459,0.0572,0.3,244506.0,5.0,pop,1.0,-5.898
176,383,0.861,Usher Featuring Pitbull,0.654,4.0,0.0,119.963,DJ Got Us Fallin' In Love,DJ Got Us Fallin' In LoveUsher Featuring Pitbull,0.6629999999999999,0.109,0.0338,0.08199999999999999,220800.0,7.0,pop,0.0,-3.398
177,384,0.5379999999999999,Lana Del Rey,0.496,4.0,0.00632,144.97899999999996,Doin' Time,Doin' TimeLana Del Rey,0.649,0.0519,0.3720000000000001,0.0951,202192.0,7.0,pop,0.0,-11.196
178,385,0.7559999999999999,MAGIC!,0.931,4.0,0.0,144.032,Rude,RudeMAGIC!,0.774,0.0389,0.0423,0.305,224840.0,1.0,pop,1.0,-4.995
179,390,0.838,Britney Spears,0.924,4.0,0.025,143.04,Toxic,ToxicBritney Spears,0.774,0.114,0.0249,0.242,198800.0,5.0,pop,0.0,-3.914
180,392,0.622,Miley Cyrus,0.484,4.0,0.0,80.003,We Can't Stop,We Can't StopMiley Cyrus,0.613,0.0334,0.00882,0.37,231240.0,1.0,pop,0.0,-5.794
181,393,0.698,Bruno Mars,0.867,4.0,0.0,143.994,Locked Out Of Heaven,Locked Out Of HeavenBruno Mars,0.726,0.0431,0.049,0.309,233478.0,5.0,pop,1.0,-4.165
182,399,0.555,4 Non Blondes,0.4970000000000001,4.0,0.0,134.369,What's Up,What's Up4 Non Blondes,0.561,0.0287,0.16,0.114,295533.0,11.0,pop,0.0,-9.734
183,401,0.4320000000000001,Lorde,0.302,4.0,0.0,84.77799999999998,Royals,RoyalsLorde,0.616,0.133,0.106,0.132,190185.0,7.0,pop,1.0,-9.546
184,402,0.5589999999999999,Post Malone,0.368,4.0,0.0,117.943,I'm Gonna Be,I'm Gonna BePost Malone,0.746,0.0316,0.703,0.14800000000000002,200680.0,5.0,pop,1.0,-4.008
185,412,0.5710000000000001,Justin Bieber,0.8009999999999999,4.0,0.000898,125.034,What Do You Mean?,What Do You Mean?Justin Bieber,0.8370000000000001,0.0922,0.61,0.0849,205680.0,5.0,pop,0.0,-8.273
186,414,0.7509999999999999,Halsey,0.612,4.0,0.0,118.384,Bad At Love,Bad At LoveHalsey,0.675,0.0296,0.0604,0.0893,181279.0,0.0,pop,1.0,-3.539
187,416,0.636,Coldplay,0.153,4.0,0.00203,124.996,A Sky Full Of Stars,A Sky Full Of StarsColdplay,0.551,0.0281,0.00713,0.217,268466.0,6.0,pop,1.0,-7.125
188,418,0.431,Niall Horan,0.86,4.0,0.0,85.889,Slow Hands,Slow HandsNiall Horan,0.726,0.0554,0.0139,0.054000000000000006,188174.0,0.0,pop,1.0,-6.666
189,419,0.72,Beyonce,0.472,4.0,0.0,79.983,Halo,HaloBeyonce,0.508,0.0628,0.272,0.0563,261640.0,11.0,pop,0.0,-5.908
190,426,0.316,Taylor Swift,0.541,4.0,2.03e-06,92.875,I Forgot That You Existed,I Forgot That You ExistedTaylor Swift,0.664,0.519,0.298,0.0812,170640.0,5.0,pop,1.0,-10.345
191,429,0.467,Rihanna,0.5720000000000001,4.0,0.0,82.081,Take A Bow,Take A BowRihanna,0.6970000000000001,0.0715,0.248,0.0941,229413.0,9.0,pop,1.0,-7.536
192,430,0.8220000000000001,Pharrell Williams,0.962,4.0,0.0,160.019,Happy,HappyPharrell Williams,0.647,0.183,0.219,0.0908,232720.0,5.0,pop,0.0,-4.662
193,431,0.743,Coldplay,0.363,4.0,7.21e-06,89.97399999999998,Hymn For The Weekend,Hymn For The WeekendColdplay,0.49,0.0409,0.255,0.3,258826.0,0.0,pop,0.0,-5.155
194,432,0.7020000000000001,Taylor Swift,0.564,4.0,2.0600000000000006e-05,169.99400000000003,Cruel Summer,Cruel SummerTaylor Swift,0.552,0.157,0.117,0.105,178426.0,9.0,pop,1.0,-5.707000000000002
195,434,0.6709999999999999,Hoobastank,0.0681,4.0,0.0,82.95200000000001,The Reason,The ReasonHoobastank,0.472,0.029,0.0129,0.159,232800.0,4.0,pop,1.0,-4.649
196,435,0.475,Ariana Grande,0.371,3.0,0.0,62.52,Imagine,ImagineAriana Grande,0.7290000000000001,0.0364,0.378,0.12,212266.0,8.0,pop,1.0,-4.985
197,440,0.777,Avicii,0.4270000000000001,4.0,6.12e-05,124.943,Hey Brother,Hey BrotherAvicii,0.537,0.0473,0.0279,0.0838,255093.0,7.0,pop,0.0,-4.829
198,442,0.7809999999999999,Miley Cyrus,0.343,4.0,2.64e-05,139.934,Malibu,MalibuMiley Cyrus,0.573,0.0555,0.0767,0.0813,231906.0,8.0,pop,1.0,-6.4060000000000015
199,443,0.487,Fleetwood Mac,0.731,4.0,0.01,114.965,Everywhere,EverywhereFleetwood Mac,0.73,0.0303,0.258,0.0852,226653.0,4.0,pop,1.0,-10.991
200,444,0.6509999999999999,Alan Walker,0.166,4.0,3.2e-06,90.01100000000002,Faded,FadedAlan Walker,0.589,0.0306,0.0291,0.111,212626.0,6.0,pop,1.0,-5.097
201,447,0.826,Bee Gees,0.945,4.0,0.00629,103.564,Alive,AliveBee Gees,0.703,0.0341,0.0322,0.179,285373.0,10.0,pop,0.0,-7.1789999999999985
202,450,0.895,Little Mix,0.826,4.0,0.0,111.987,Black Magic,Black MagicLittle Mix,0.777,0.0618,0.0348,0.317,211773.0,4.0,pop,1.0,-4.464
203,451,0.222,One Direction,0.556,4.0,0.0,110.095,Little Things,Little ThingsOne Direction,0.7070000000000001,0.0329,0.7879999999999999,0.205,219640.0,7.0,pop,1.0,-11.716
204,452,0.767,OneRepublic,0.38,4.0,0.0,148.024,Secrets,SecretsOneRepublic,0.515,0.0352,0.098,0.121,224693.0,2.0,pop,1.0,-6.199
205,453,0.415,Lukas Graham,0.274,4.0,0.0,172.065,Love Someone,Love SomeoneLukas Graham,0.55,0.052000000000000005,0.161,0.108,205463.0,9.0,pop,0.0,-6.557
206,459,0.588,Hailee Steinfeld,0.384,4.0,0.0,102.974,Most Girls,Most GirlsHailee Steinfeld,0.76,0.0775,0.0485,0.0847,204400.0,9.0,pop,1.0,-7.082000000000002
207,460,0.787,One Direction,0.888,4.0,0.0,124.989,What Makes You Beautiful,What Makes You BeautifulOne Direction,0.726,0.0738,0.009000000000000001,0.0596,199986.0,4.0,pop,1.0,-2.494
208,461,0.262,Harry Styles,0.228,4.0,0.0,104.085,Sweet Creature,Sweet CreatureHarry Styles,0.4270000000000001,0.0276,0.746,0.068,224866.0,7.0,pop,1.0,-8.541
209,466,0.585,Katy Perry Featuring Juicy J,0.353,4.0,0.0,131.931,Dark Horse,Dark HorseKaty Perry Featuring Juicy J,0.645,0.0513,0.00314,0.165,215672.0,6.0,pop,1.0,-6.122000000000001
210,467,0.943,Billy Joel,0.7909999999999999,4.0,0.0,128.99200000000002,Uptown Girl,Uptown GirlBilly Joel,0.701,0.0456,0.0747,0.601,197706.0,4.0,pop,1.0,-2.986
211,468,0.805,OutKast,0.615,4.0,0.0,94.946,Ms. Jackson,Ms. JacksonOutKast,0.843,0.269,0.142,0.0771,270506.0,4.0,pop,0.0,-5.9460000000000015
212,469,0.6559999999999999,Leona Lewis,0.225,4.0,0.0,104.036,Bleeding Love,Bleeding LoveLeona Lewis,0.638,0.0357,0.188,0.146,262466.0,5.0,pop,1.0,-5.886
213,470,0.867,Michael Jackson,0.915,4.0,7.98e-06,138.858,Beat It,Beat ItMichael Jackson,0.779,0.0457,0.0491,0.197,258040.0,3.0,pop,0.0,-3.704
214,473,0.534,U2,0.325,4.0,0.00104,181.305,One,OneU2,0.392,0.0369,0.245,0.155,276186.0,0.0,pop,1.0,-8.793
215,474,0.0565,Ruth B,0.348,4.0,0.0,123.994,Lost Boy,Lost BoyRuth B,0.71,0.0534,0.965,0.0889,275280.0,7.0,pop,1.0,-15.099
216,476,0.826,Bee Gees,0.945,4.0,0.00629,103.564,Stayin' Alive,Stayin' AliveBee Gees,0.703,0.0341,0.0322,0.179,285373.0,10.0,pop,0.0,-7.1789999999999985
217,478,0.373,Sam Smith,0.523,4.0,0.0,91.5,Too Good At Goodbyes,Too Good At GoodbyesSam Smith,0.6609999999999999,0.0505,0.615,0.177,201000.0,5.0,pop,1.0,-8.249
218,479,0.8690000000000001,Katrina And The Waves,0.944,4.0,0.173,109.902,Walking On Sunshine,Walking On SunshineKatrina And The Waves,0.596,0.037000000000000005,0.0116,0.0678,238733.0,10.0,pop,1.0,-11.97
219,483,0.214,Whitney Houston,0.108,4.0,5.3e-06,66.98,I Will Always Love You,I Will Always Love YouWhitney Houston,0.306,0.0356,0.8440000000000001,0.0839,271093.0,4.0,pop,1.0,-12.518
220,485,0.321,Billie Eilish,0.177,4.0,0.0307,145.045,Come Out And Play,Come Out And PlayBillie Eilish,0.64,0.0931,0.693,0.114,210375.0,0.0,pop,1.0,-14.604
221,486,0.747,Little Mix,0.8,4.0,8.23e-06,126.014,Shout Out To My Ex,Shout Out To My ExLittle Mix,0.773,0.0889,0.0239,0.11,246240.0,5.0,pop,1.0,-4.061
222,487,0.35700000000000004,Bee Gees,0.674,4.0,0.0,104.938,How Deep Is Your Love,How Deep Is Your LoveBee Gees,0.633,0.0264,0.105,0.133,245200.0,5.0,pop,0.0,-9.366
223,488,0.7490000000000001,Sixpence None The Richer,0.421,4.0,1.76e-06,99.982,Kiss Me,Kiss MeSixpence None The Richer,0.526,0.0283,0.023,0.0692,208680.0,3.0,pop,1.0,-6.964
224,489,0.821,Capital Cities,0.7909999999999999,5.0,0.00232,117.948,Safe And Sound,Safe And SoundCapital Cities,0.6559999999999999,0.0325,0.000194,0.101,192789.0,0.0,pop,1.0,-4.838
225,491,0.386,Ed Sheeran,0.526,3.0,0.0,134.94299999999998,Dive,DiveEd Sheeran,0.7609999999999999,0.0399,0.355,0.0953,238440.0,4.0,pop,1.0,-6.158
226,493,0.6509999999999999,Camila Cabello,0.0851,4.0,5.31e-05,129.69799999999998,Shameless,ShamelessCamila Cabello,0.377,0.0588,0.0197,0.174,219742.0,4.0,pop,0.0,-5.437
227,496,0.865,Miley Cyrus,0.528,4.0,0.00169,91.017,Mother's Daughter,Mother's DaughterMiley Cyrus,0.6809999999999999,0.0594,0.00464,0.149,219080.0,1.0,pop,0.0,-4.132
228,498,0.7020000000000001,Backstreet Boys,0.484,4.0,0.0,99.031,I Want It That Way,I Want It That WayBackstreet Boys,0.6890000000000001,0.0261,0.21600000000000005,0.159,213600.0,6.0,pop,0.0,-5.642
229,501,0.826,Bee Gees,0.945,4.0,0.00629,103.564,Night Fever,Night FeverBee Gees,0.703,0.0341,0.0322,0.179,285373.0,10.0,pop,0.0,-7.1789999999999985
230,507,0.7909999999999999,MKTO,0.7559999999999999,4.0,0.0,102.071,Classic,ClassicMKTO,0.72,0.124,0.0384,0.157,175426.0,1.0,pop,1.0,-4.689
231,511,0.7559999999999999,Maluma,0.716,4.0,0.0,94.027,Felices Los 4,Felices Los 4Maluma,0.7659999999999999,0.132,0.213,0.349,230000.0,5.0,pop,1.0,-5.8610000000000015
232,512,0.772,Katy Perry,0.455,4.0,6.6e-06,179.984,Roar,RoarKaty Perry,0.5539999999999999,0.0418,0.00487,0.354,223546.0,7.0,pop,0.0,-4.8210000000000015
233,513,0.501,Daryl Hall John Oates,0.902,4.0,0.112,167.058,You Make My Dreams,You Make My DreamsDaryl Hall John Oates,0.7509999999999999,0.0552,0.234,0.0467,190626.0,5.0,pop,1.0,-12.151
234,514,0.7290000000000001,John Mayer,0.687,4.0,0.0489,94.01,Your Body Is A Wonderland,Your Body Is A WonderlandJohn Mayer,0.647,0.0236,0.0206,0.134,249626.0,5.0,pop,1.0,-6.251
235,518,0.578,Mario,0.556,4.0,0.0,94.514,Let Me Love You,Let Me Love YouMario,0.6559999999999999,0.0922,0.235,0.118,256733.0,7.0,pop,0.0,-8.97
236,520,0.804,Redbone,0.957,4.0,0.00028,107.383,Come And Get Your Love,Come And Get Your LoveRedbone,0.731,0.0473,0.172,0.0685,205933.0,11.0,pop,0.0,-7.621
237,521,0.512,Justin Timberlake,0.512,4.0,0.0,76.899,Mirrors,MirrorsJustin Timberlake,0.574,0.0503,0.234,0.0946,484146.0,5.0,pop,0.0,-6.664
238,522,0.19,Sam Smith,0.326,4.0,0.0,125.319,Lay Me Down,Lay Me DownSam Smith,0.468,0.0373,0.919,0.107,219535.0,4.0,pop,1.0,-11.138
239,524,0.6609999999999999,Sean Kingston,0.769,4.0,0.0,130.009,Beautiful Girls,Beautiful GirlsSean Kingston,0.762,0.0687,0.15,0.256,225373.0,1.0,pop,0.0,-6.075
240,528,0.303,Demi Lovato,0.17,3.0,4.16e-06,170.22,Sober,SoberDemi Lovato,0.397,0.11,0.7979999999999999,0.0824,197893.0,1.0,pop,1.0,-10.413
241,531,0.8590000000000001,Maroon 5,0.755,4.0,0.0,95.034,This Love,This LoveMaroon 5,0.7140000000000001,0.0372,0.0556,0.118,206200.0,5.0,pop,0.0,-4.634
242,536,0.701,Post Malone,0.405,4.0,0.0,163.882,Myself,MyselfPost Malone,0.476,0.0349,0.102,0.242,158120.0,0.0,pop,1.0,-4.234
243,537,0.713,Maroon 5,0.879,4.0,0.0,120.032,Maps,MapsMaroon 5,0.742,0.0303,0.0205,0.059,189960.0,1.0,pop,0.0,-5.522
244,540,0.7120000000000001,Zara Larsson,0.799,4.0,0.0,98.022,Lush Life,Lush LifeZara Larsson,0.6940000000000001,0.046,0.133,0.211,201122.0,7.0,pop,0.0,-3.923
245,541,0.302,Elton John,0.278,4.0,5.21e-06,128.172,Your Song,Your SongElton John,0.561,0.0319,0.825,0.131,241786.0,3.0,pop,1.0,-10.986
246,543,0.6990000000000001,Britney Spears,0.907,4.0,0.000131,92.96,...Baby One More Time,...Baby One More TimeBritney Spears,0.759,0.0307,0.202,0.443,211066.0,0.0,pop,0.0,-5.745
247,544,0.5379999999999999,Niall Horan,0.17800000000000002,4.0,0.0,153.711,Too Much To Ask,Too Much To AskNiall Horan,0.509,0.0397,0.381,0.13,223043.0,0.0,pop,1.0,-6.456
248,545,0.774,Rixton,0.522,4.0,0.0,174.12099999999995,Me And My Broken Heart,Me And My Broken HeartRixton,0.544,0.0339,0.0068200000000000005,0.135,193733.0,5.0,pop,0.0,-4.21
249,554,0.6779999999999999,Destiny's Child,0.7340000000000001,4.0,0.0,138.009,Say My Name,Say My NameDestiny's Child,0.713,0.102,0.273,0.149,271333.0,5.0,pop,0.0,-3.525
250,556,0.86,Flo Rida Featuring Sia,0.4370000000000001,4.0,0.0,127.075,Wild Ones,Wild OnesFlo Rida Featuring Sia,0.608,0.0554,0.0991,0.262,232946.0,5.0,pop,0.0,-5.324
251,562,0.588,P!nk,0.187,4.0,2.11e-06,113.617,What About Us,What About UsP!nk,0.489,0.0507,0.0285,0.0906,269600.0,1.0,pop,1.0,-6.1770000000000005
252,565,0.583,Roxette,0.337,4.0,0.0,86.06299999999997,Listen To Your Heart,Listen To Your HeartRoxette,0.539,0.0275,0.108,0.111,328093.0,1.0,pop,0.0,-4.935
253,568,0.479,James Blunt,0.454,4.0,1.76e-05,81.99799999999998,You're Beautiful,You're BeautifulJames Blunt,0.675,0.0278,0.633,0.08800000000000001,209493.0,0.0,pop,0.0,-9.87
254,570,0.693,Jay Sean Featuring Lil Wayne,0.71,4.0,0.0,66.002,Down,DownJay Sean Featuring Lil Wayne,0.6629999999999999,0.0311,0.0149,0.0778,212106.0,11.0,pop,0.0,-4.505
255,571,0.51,Mr. Probz,0.45,4.0,0.0014,119.993,Waves,WavesMr. Probz,0.8290000000000001,0.0369,0.00821,0.0829,208133.0,5.0,pop,0.0,-9.334
256,578,0.873,Shakira Featuring Freshlyground,0.743,4.0,0.0,126.988,Waka Waka (This Time For Africa),Waka Waka (This Time For Africa)Shakira Featuring Freshlyground,0.7659999999999999,0.14300000000000002,0.00627,0.0764,202626.0,11.0,pop,0.0,-6.381
257,579,0.7020000000000001,Flo Rida,0.74,4.0,0.0,94.006,My House,My HouseFlo Rida,0.688,0.0499,0.0215,0.128,192190.0,7.0,pop,0.0,-4.792
258,580,0.453,P!nk,0.4320000000000001,3.0,0.0,88.038,Walk Me Home,Walk Me HomeP!nk,0.652,0.0445,0.0519,0.179,177390.0,1.0,pop,1.0,-6.119
259,584,0.785,Daniel Powter,0.52,4.0,0.00336,140.046,Bad Day,Bad DayDaniel Powter,0.599,0.0309,0.448,0.151,233640.0,3.0,pop,1.0,-4.013
260,585,0.422,Miley Cyrus,0.349,4.0,0.0,119.964,Wrecking Ball,Wrecking BallMiley Cyrus,0.53,0.0342,0.407,0.107,221360.0,5.0,pop,1.0,-6.2620000000000005
261,587,0.7829999999999999,Dolly Parton,0.813,4.0,1.54e-06,105.39,9 To 5,9 To 5Dolly Parton,0.5539999999999999,0.0457,0.416,0.631,162466.0,6.0,pop,1.0,-5.852
262,588,0.551,Eminem,0.42,4.0,0.0,118.552,The Ringer,The RingerEminem,0.939,0.29100000000000004,0.0311,0.192,337941.0,1.0,pop,1.0,-9.126
263,589,0.942,Bruce Springsteen,0.495,4.0,0.0,148.72299999999996,Dancing In The Dark,Dancing In The DarkBruce Springsteen,0.527,0.0366,0.0115,0.188,241306.0,1.0,pop,0.0,-5.64
264,591,0.622,Halsey,0.5379999999999999,4.0,0.0,146.11,Nightmare,NightmareHalsey,0.611,0.0734,0.0188,0.359,231998.0,9.0,pop,0.0,-5.075
265,593,0.6920000000000001,Bruno Mars,0.937,4.0,7.240000000000001e-05,116.017,Treasure,TreasureBruno Mars,0.8740000000000001,0.0431,0.0412,0.324,178560.0,5.0,pop,0.0,-5.28
266,594,0.574,Bruno Mars,0.301,4.0,0.0,174.15200000000004,Versace On The Floor,Versace On The FloorBruno Mars,0.578,0.0454,0.196,0.083,261240.0,2.0,pop,1.0,-6.209
267,595,0.589,Bryan Adams,0.335,4.0,0.0,140.059,Heaven,HeavenBryan Adams,0.382,0.0267,0.0465,0.122,243360.0,9.0,pop,0.0,-7.315
268,596,0.404,Taylor Swift,0.0499,4.0,0.000357,95.045,Delicate,DelicateTaylor Swift,0.75,0.0682,0.21600000000000005,0.0911,232253.0,9.0,pop,0.0,-10.178
269,598,0.917,Cher,0.459,4.0,0.0,132.975,Believe,BelieveCher,0.652,0.0548,0.0082,0.0509,239026.0,6.0,pop,1.0,-6.72
270,600,0.981,Michael Jackson,0.595,4.0,0.468,118.193,Smooth Criminal,Smooth CriminalMichael Jackson,0.853,0.0751,0.247,0.306,257760.0,8.0,pop,1.0,-3.947
271,601,0.39,Kesha,0.319,4.0,0.0,73.433,Praying,PrayingKesha,0.5760000000000001,0.0297,0.491,0.111,230266.0,10.0,pop,1.0,-7.202000000000001
272,602,0.669,Rihanna,0.542,4.0,6.92e-05,122.668,Don't Stop The Music,Don't Stop The MusicRihanna,0.835,0.0643,0.0336,0.0535,267080.0,6.0,pop,0.0,-5.582000000000002
273,604,0.902,American Authors,0.521,4.0,0.000174,100.016,Best Day Of My Life,Best Day Of My LifeAmerican Authors,0.6729999999999999,0.0347,0.0629,0.0552,194240.0,2.0,pop,1.0,-2.378
274,605,0.8009999999999999,Natasha Bedingfield,0.63,4.0,0.0,100.013,Unwritten,UnwrittenNatasha Bedingfield,0.706,0.0399,0.00577,0.0822,259333.0,5.0,pop,1.0,-6.332999999999998
275,606,0.644,The Chainsmokers,0.251,4.0,0.0,99.999,Paris,ParisThe Chainsmokers,0.6459999999999999,0.031,0.0243,0.0888,221520.0,2.0,pop,1.0,-6.763
276,607,0.713,Camila Cabello,0.243,4.0,0.000637,129.923,Never Be The Same,Never Be The SameCamila Cabello,0.637,0.0747,0.181,0.13699999999999998,226973.0,0.0,pop,1.0,-4.333
277,608,0.603,Post Malone,0.262,4.0,0.0,102.94,I Know,I KnowPost Malone,0.6659999999999999,0.0763,0.4970000000000001,0.112,141413.0,1.0,pop,1.0,-5.671
278,610,0.68,Jason Derulo,0.6559999999999999,4.0,0.0,114.025,Want To Want Me,Want To Want MeJason Derulo,0.775,0.0629,0.00906,0.109,207719.0,0.0,pop,0.0,-5.507999999999999
279,613,0.877,Marc Anthony,0.893,4.0,0.0,105.017,Vivir Mi Vida,Vivir Mi VidaMarc Anthony,0.655,0.0344,0.344,0.349,252346.0,0.0,pop,0.0,-3.23
280,617,0.52,One Direction,0.37,4.0,0.0,120.001,Night Changes,Night ChangesOne Direction,0.672,0.0353,0.8590000000000001,0.115,226600.0,8.0,pop,1.0,-7.747000000000001
281,618,0.289,Ed Sheeran,0.407,4.0,0.0,84.99600000000002,The A Team,The A TeamEd Sheeran,0.642,0.0367,0.669,0.18,258373.0,9.0,pop,1.0,-9.918
282,625,0.799,Cyndi Lauper,0.725,4.0,0.000602,120.372,Girls Just Want To Have Fun,Girls Just Want To Have FunCyndi Lauper,0.71,0.0328,0.22,0.349,238266.0,6.0,pop,1.0,-4.897
283,626,0.963,Pitbull Featuring Ke$ha,0.7879999999999999,4.0,0.0,129.99200000000002,Timber,TimberPitbull Featuring Ke$ha,0.581,0.0981,0.0295,0.139,204160.0,11.0,pop,1.0,-4.087
